url,week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,genre,gender
http://www.billboard.com/charts/hot-100/2004-09-04,2004-09-04,45,How Come,D12,How ComeD12,1,35,27,10,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2015-02-07,2015-02-07,46,Night Changes,One Direction,Night ChangesOne Direction,1,42,31,10,Pop,Male
http://www.billboard.com/charts/hot-100/1962-07-14,1962-07-14,47,I'll Try Something New,The Miracles,I'll Try Something NewThe Miracles,1,44,39,10,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1967-09-09,1967-09-09,35,Fakin' It,Simon & Garfunkel,Fakin' ItSimon & Garfunkel,1,23,23,7,Rock,Male
http://www.billboard.com/charts/hot-100/1964-09-12,1964-09-12,36,I'll Cry Instead,The Beatles,I'll Cry InsteadThe Beatles,1,34,25,7,Rock,Male
http://www.billboard.com/charts/hot-100/1981-11-07,1981-11-07,36,No Reply At All,Genesis,No Reply At AllGenesis,1,41,36,7,Rock,Male
http://www.billboard.com/charts/hot-100/1978-06-03,1978-06-03,37,Follow You Follow Me,Genesis,Follow You Follow MeGenesis,1,41,37,7,Rock,Male
http://www.billboard.com/charts/hot-100/1978-11-04,1978-11-04,38,Flying High,Commodores,Flying HighCommodores,1,42,38,7,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1969-10-04,1969-10-04,38,Here I Go Again,Smokey Robinson & The Miracles,Here I Go AgainSmokey Robinson & The Miracles,1,43,38,7,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1977-02-19,1977-02-19,39,Fancy Dancer,Commodores,Fancy DancerCommodores,1,42,39,7,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1964-01-04,1964-01-04,39,I Gotta Dance To Keep From Crying,The Miracles,I Gotta Dance To Keep From CryingThe Miracles,1,45,39,7,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1998-12-26,1998-12-26,11,Goodbye,Spice Girls,GoodbyeSpice Girls,1,NA,11,1,Pop,Female
http://www.billboard.com/charts/hot-100/2013-12-07,2013-12-07,12,Midnight Memories,One Direction,Midnight MemoriesOne Direction,1,NA,12,1,Pop,Male
http://www.billboard.com/charts/hot-100/1996-07-27,1996-07-27,16,Elevators (Me & You),OutKast,Elevators (Me & You)OutKast,1,NA,16,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1964-12-05,1964-12-05,22,I Feel Fine,The Beatles,I Feel FineThe Beatles,1,NA,22,1,Rock,Male
http://www.billboard.com/charts/hot-100/1968-03-23,1968-03-23,23,Lady Madonna,The Beatles,Lady MadonnaThe Beatles,1,NA,23,1,Rock,Male
http://www.billboard.com/charts/hot-100/1966-03-05,1966-03-05,25,Nowhere Man,The Beatles,Nowhere ManThe Beatles,1,NA,25,1,Rock,Male
http://www.billboard.com/charts/hot-100/1998-03-07,1998-03-07,25,I Want You Back,'N Sync,I Want You Back'N Sync,1,NA,25,1,Pop,Male
http://www.billboard.com/charts/hot-100/2004-09-25,2004-09-25,30,Lose My Breath,Destiny's Child,Lose My BreathDestiny's Child,1,NA,30,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1983-06-04,1983-06-04,36,Every Breath You Take,The Police,Every Breath You TakeThe Police,1,NA,36,1,Rock,Male
http://www.billboard.com/charts/hot-100/1983-08-27,1983-08-27,37,King Of Pain,The Police,King Of PainThe Police,1,NA,37,1,Rock,Male
http://www.billboard.com/charts/hot-100/1965-10-30,1965-10-30,39,I Hear A Symphony,The Supremes,I Hear A SymphonyThe Supremes,1,NA,39,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1970-09-19,1970-09-19,40,I'll Be There,Jackson 5,I'll Be ThereJackson 5,1,NA,40,1,Pop,Male
http://www.billboard.com/charts/hot-100/1965-08-07,1965-08-07,41,Help!,The Beatles,Help!The Beatles,1,NA,41,1,Rock,Male
http://www.billboard.com/charts/hot-100/2012-12-01,2012-12-01,41,Little Things,One Direction,Little ThingsOne Direction,1,NA,41,1,Pop,Male
http://www.billboard.com/charts/hot-100/2017-06-24,2017-06-24,42,Down,Fifth Harmony Featuring Gucci Mane,DownFifth Harmony Featuring Gucci Mane,1,NA,42,1,Pop,Female
http://www.billboard.com/charts/hot-100/1968-10-19,1968-10-19,43,Love Child,Diana Ross & The Supremes,Love ChildDiana Ross & The Supremes,1,NA,43,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1985-07-27,1985-07-27,43,Freedom,Wham!,FreedomWham!,1,NA,43,1,Pop,Male
http://www.billboard.com/charts/hot-100/1964-01-18,1964-01-18,45,I Want To Hold Your Hand,The Beatles,I Want To Hold Your HandThe Beatles,1,NA,45,1,Rock,Male
http://www.billboard.com/charts/hot-100/1967-12-02,1967-12-02,45,Hello Goodbye,The Beatles,Hello GoodbyeThe Beatles,1,NA,45,1,Rock,Male
http://www.billboard.com/charts/hot-100/1986-05-31,1986-05-31,45,Invisible Touch,Genesis,Invisible TouchGenesis,1,NA,45,1,Rock,Male
http://www.billboard.com/charts/hot-100/1967-01-28,1967-01-28,47,Love Is Here And Now You're Gone,The Supremes,Love Is Here And Now You're GoneThe Supremes,1,NA,47,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1969-01-25,1969-01-25,47,I'm Livin' In Shame,Diana Ross & The Supremes,I'm Livin' In ShameDiana Ross & The Supremes,1,NA,47,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1971-01-30,1971-01-30,47,Mama's Pearl,Jackson 5,Mama's PearlJackson 5,1,NA,47,1,Pop,Male
http://www.billboard.com/charts/hot-100/2009-06-06,2009-06-06,50,Imma Be,The Black Eyed Peas,Imma BeThe Black Eyed Peas,1,NA,50,1,Pop,Coed
http://www.billboard.com/charts/hot-100/2017-01-07,2017-01-07,50,Last Christmas,Wham!,Last ChristmasWham!,1,NA,50,1,Pop,Male
http://www.billboard.com/charts/hot-100/1987-04-25,1987-04-25,51,In Too Deep,Genesis,In Too DeepGenesis,1,NA,51,1,Rock,Male
http://www.billboard.com/charts/hot-100/2004-08-07,2004-08-07,52,Let's Get It Started,The Black Eyed Peas,Let's Get It StartedThe Black Eyed Peas,1,NA,52,1,Pop,Coed
http://www.billboard.com/charts/hot-100/1965-02-20,1965-02-20,53,Eight Days A Week,The Beatles,Eight Days A WeekThe Beatles,1,NA,53,1,Rock,Male
http://www.billboard.com/charts/hot-100/1991-11-02,1991-11-02,53,No Son Of Mine,Genesis,No Son Of MineGenesis,1,NA,53,1,Rock,Male
http://www.billboard.com/charts/hot-100/1970-09-12,1970-09-12,54,El Condor Pasa (If I Could),Simon & Garfunkel,El Condor Pasa (If I Could)Simon & Garfunkel,1,NA,54,1,Rock,Male
http://www.billboard.com/charts/hot-100/1976-06-12,1976-06-12,54,Got To Get You Into My Life,The Beatles,Got To Get You Into My LifeThe Beatles,1,NA,54,1,Rock,Male
http://www.billboard.com/charts/hot-100/2015-10-10,2015-10-10,54,Infinity,One Direction,InfinityOne Direction,1,NA,54,1,Pop,Male
http://www.billboard.com/charts/hot-100/1985-11-30,1985-11-30,55,I'm Your Man,Wham!,I'm Your ManWham!,1,NA,55,1,Pop,Male
http://www.billboard.com/charts/hot-100/2000-11-11,2000-11-11,55,Ms. Jackson,OutKast,Ms. JacksonOutKast,1,NA,55,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2014-12-06,2014-12-06,55,Night Changes,One Direction,Night ChangesOne Direction,1,NA,55,1,Pop,Male
http://www.billboard.com/charts/hot-100/1968-12-07,1968-12-07,57,I'm Gonna Make You Love Me,Diana Ross And The Supremes & The Temptations,I'm Gonna Make You Love MeDiana Ross And The Supremes & The Temptations,1,NA,57,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1971-04-03,1971-04-03,57,Never Can Say Goodbye,Jackson 5,Never Can Say GoodbyeJackson 5,1,NA,57,1,Pop,Male
http://www.billboard.com/charts/hot-100/2003-10-18,2003-10-18,57,Hey Ya!,OutKast,Hey Ya!OutKast,1,NA,57,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1968-04-27,1968-04-27,58,Mrs. Robinson,Simon & Garfunkel,Mrs. RobinsonSimon & Garfunkel,1,NA,58,1,Rock,Male
http://www.billboard.com/charts/hot-100/2004-02-21,2004-02-21,58,I Can't Wait,Sleepy Brown Featuring OutKast,I Can't WaitSleepy Brown Featuring OutKast,1,NA,58,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1992-08-01,1992-08-01,59,Jesus He Knows Me,Genesis,Jesus He Knows MeGenesis,1,NA,59,1,Rock,Male
http://www.billboard.com/charts/hot-100/1997-04-12,1997-04-12,59,Jazzy Belle,OutKast,Jazzy BelleOutKast,1,NA,59,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1985-03-23,1985-03-23,60,Everything She Wants,Wham!,Everything She WantsWham!,1,NA,60,1,Pop,Male
http://www.billboard.com/charts/hot-100/1969-05-31,1969-05-31,61,No Matter What Sign You Are,Diana Ross & The Supremes,No Matter What Sign You AreDiana Ross & The Supremes,1,NA,61,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-08-01,1964-08-01,62,I'll Cry Instead,The Beatles,I'll Cry InsteadThe Beatles,1,NA,62,1,Rock,Male
http://www.billboard.com/charts/hot-100/1966-04-30,1966-04-30,62,Love Is Like An Itching In My Heart,The Supremes,Love Is Like An Itching In My HeartThe Supremes,1,NA,62,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1966-05-07,1966-05-07,62,I Am A Rock,Simon & Garfunkel,I Am A RockSimon & Garfunkel,1,NA,62,1,Rock,Male
http://www.billboard.com/charts/hot-100/1972-04-22,1972-04-22,62,Little Bitty Pretty One,Jackson 5,Little Bitty Pretty OneJackson 5,1,NA,62,1,Pop,Male
http://www.billboard.com/charts/hot-100/2001-12-08,2001-12-08,62,Hey Baby,No Doubt Featuring Bounty Killer,Hey BabyNo Doubt Featuring Bounty Killer,1,NA,62,1,Pop,Coed
http://www.billboard.com/charts/hot-100/1997-03-22,1997-03-22,92,Hip-Hopera,Bounty Killa featuring the Fugees,Hip-HoperaBounty Killa featuring the Fugees,1,81,81,2,R&B/Hip Hop,NA
http://www.billboard.com/charts/hot-100/1994-07-09,1994-07-09,92,Nappy Heads,Fugees,Nappy HeadsFugees,1,92,92,2,R&B/Hip Hop,NA
http://www.billboard.com/charts/hot-100/1976-06-05,1976-06-05,92,I'm Gonna Let My Heart Do The Walking,The Supremes,I'm Gonna Let My Heart Do The WalkingThe Supremes,1,98,92,2,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/2002-06-01,2002-06-01,94,Grindin',Clipse,Grindin'Clipse,1,98,94,2,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1962-05-19,1962-05-19,94,I'll Try Something New,The Miracles,I'll Try Something NewThe Miracles,1,99,94,2,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1972-10-28,1972-10-28,94,I Guess I'll Miss The Man,The Supremes,I Guess I'll Miss The ManThe Supremes,1,100,94,2,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-06-20,1964-06-20,97,Four By The Beatles,The Beatles,Four By The BeatlesThe Beatles,1,97,97,2,Rock,Male
http://www.billboard.com/charts/hot-100/1974-08-17,1974-08-17,50,Machine Gun,Commodores,Machine GunCommodores,1,38,22,10,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1996-02-17,1996-02-17,53,Just A Girl,No Doubt,Just A GirlNo Doubt,1,53,53,10,Pop,Coed
http://www.billboard.com/charts/hot-100/1994-09-03,1994-09-03,57,Nappy Heads,Fugees,Nappy HeadsFugees,1,54,49,10,R&B/Hip Hop,NA
http://www.billboard.com/charts/hot-100/1973-05-19,1973-05-19,58,Hallelujah Day,Jackson 5,Hallelujah DayJackson 5,1,53,28,10,Pop,Male
http://www.billboard.com/charts/hot-100/1998-05-23,1998-05-23,63,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo","Just Be Straight With MeSilkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",1,63,57,10,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1982-05-22,1982-05-22,67,Man On The Corner,Genesis,Man On The CornerGenesis,1,40,40,10,Rock,Male
http://www.billboard.com/charts/hot-100/1972-04-01,1972-04-01,69,Iron Man,Black Sabbath,Iron ManBlack Sabbath,1,58,52,10,Rock,Male
http://www.billboard.com/charts/hot-100/2004-04-24,2004-04-24,70,I Can't Wait,Sleepy Brown Featuring OutKast,I Can't WaitSleepy Brown Featuring OutKast,1,61,40,10,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2009-05-09,2009-05-09,72,Jai Ho! (You Are My Destiny),A R Rahman & The Pussycat Dolls Featuring Nicole Scherzinger,Jai Ho! (You Are My Destiny)A R Rahman & The Pussycat Dolls Featuring Nicole Scherzinger,1,57,15,10,Pop,Female
http://www.billboard.com/charts/hot-100/2012-12-22,2012-12-22,74,Live While We're Young,One Direction,Live While We're YoungOne Direction,1,70,3,10,Pop,Male
http://www.billboard.com/charts/hot-100/2008-11-29,2008-11-29,75,Lovebug,Jonas Brothers,LovebugJonas Brothers,1,60,57,10,Pop,Male
http://www.billboard.com/charts/hot-100/1987-01-03,1987-01-03,75,Goin' To The Bank,Commodores,Goin' To The BankCommodores,1,75,65,10,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1997-06-14,1997-06-14,80,Jazzy Belle,OutKast,Jazzy BelleOutKast,1,76,52,10,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2013-10-19,2013-10-19,60,Best Song Ever,One Direction,Best Song EverOne Direction,1,48,2,11,Pop,Male
http://www.billboard.com/charts/hot-100/1968-03-23,1968-03-23,60,Sunshine Of Your Love,Cream,Sunshine Of Your LoveCream,1,41,36,11,Rock,Male
http://www.billboard.com/charts/hot-100/2001-08-11,2001-08-11,62,Pop,'N Sync,Pop'N Sync,1,55,19,11,Pop,Male
http://www.billboard.com/charts/hot-100/1998-09-05,1998-09-05,64,Black Ice (Sky High),Goodie Mob Featuring Outkast,Black Ice (Sky High)Goodie Mob Featuring Outkast,1,63,50,11,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1997-02-08,1997-02-08,67,ATLiens,OutKast,ATLiensOutKast,1,63,35,11,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1999-02-13,1999-02-13,67,Rosa Parks,OutKast,Rosa ParksOutKast,1,60,55,11,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1992-08-15,1992-08-15,68,Scenario,A Tribe Called Quest,ScenarioA Tribe Called Quest,1,64,57,11,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2014-12-27,2014-12-27,70,Steal My Girl,One Direction,Steal My GirlOne Direction,1,63,13,11,Pop,Male
http://www.billboard.com/charts/hot-100/1996-10-26,1996-10-26,73,Don't Look Back In Anger,Oasis,Don't Look Back In AngerOasis,1,68,55,11,Rock,Male
http://www.billboard.com/charts/hot-100/2014-10-04,2014-10-04,75,Bo$$,Fifth Harmony,Bo$$Fifth Harmony,1,75,43,11,Pop,Female
http://www.billboard.com/charts/hot-100/2007-11-03,2007-11-03,82,S.O.S.,Jonas Brothers,S.O.S.Jonas Brothers,1,79,17,11,Pop,Male
http://www.billboard.com/charts/hot-100/1998-03-07,1998-03-07,82,Roxanne `97 - Puff Daddy Remix,Sting & The Police,Roxanne `97 - Puff Daddy RemixSting & The Police,1,82,59,11,Rock,Male
http://www.billboard.com/charts/hot-100/2000-09-09,2000-09-09,88,Simple Kind Of Life,No Doubt,Simple Kind Of LifeNo Doubt,1,85,38,11,Pop,Coed
http://www.billboard.com/charts/hot-100/1982-06-05,1982-06-05,92,The Beatles' Movie Medley,The Beatles,The Beatles' Movie MedleyThe Beatles,1,20,12,11,Rock,Male
http://www.billboard.com/charts/hot-100/1978-06-17,1978-06-17,93,Stay,Rufus/Chaka Khan,StayRufus/Chaka Khan,1,38,38,11,R&B/Hip Hop,Coed
http://www.billboard.com/charts/hot-100/1984-08-25,1984-08-25,97,Taking It All Too Hard,Genesis,Taking It All Too HardGenesis,1,89,50,11,Rock,Male
http://www.billboard.com/charts/hot-100/2009-06-13,2009-06-13,1,Boom Boom Pow,The Black Eyed Peas,Boom Boom PowThe Black Eyed Peas,1,1,1,12,Pop,Coed
http://www.billboard.com/charts/hot-100/1998-12-05,1998-12-05,59,Tearin' Up My Heart,'N Sync,Tearin' Up My Heart'N Sync,1,NA,59,1,Pop,Male
http://www.billboard.com/charts/hot-100/1998-12-05,1998-12-05,60,(God Must Have Spent) A Little More Time On You,'N Sync,(God Must Have Spent) A Little More Time On You'N Sync,1,NA,60,1,Pop,Male
http://www.billboard.com/charts/hot-100/2013-04-20,2013-04-20,60,Pom Poms,Jonas Brothers,Pom PomsJonas Brothers,1,NA,60,1,Pop,Male
http://www.billboard.com/charts/hot-100/1967-08-12,1967-08-12,61,Reflections,Diana Ross & The Supremes,ReflectionsDiana Ross & The Supremes,1,NA,61,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1968-03-02,1968-03-02,61,Scarborough Fair (/Canticle),Simon & Garfunkel,Scarborough Fair (/Canticle)Simon & Garfunkel,1,NA,61,1,Rock,Male
http://www.billboard.com/charts/hot-100/1970-11-07,1970-11-07,61,Stoned Love,The Supremes,Stoned LoveThe Supremes,1,NA,61,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1996-08-17,1996-08-17,61,Don't Look Back In Anger,Oasis,Don't Look Back In AngerOasis,1,NA,61,1,Rock,Male
http://www.billboard.com/charts/hot-100/1996-11-30,1996-11-30,62,ATLiens,OutKast,ATLiensOutKast,1,NA,62,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-03-29,2003-03-29,62,Running,No Doubt,RunningNo Doubt,1,NA,62,1,Pop,Coed
http://www.billboard.com/charts/hot-100/2010-05-15,2010-05-15,62,Rock That Body,The Black Eyed Peas,Rock That BodyThe Black Eyed Peas,1,NA,62,1,Pop,Coed
http://www.billboard.com/charts/hot-100/1968-06-08,1968-06-08,63,Some Things You Never Get Used To,Diana Ross & The Supremes,Some Things You Never Get Used ToDiana Ross & The Supremes,1,NA,63,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1983-11-26,1983-11-26,63,That's All,Genesis,That's AllGenesis,1,NA,63,1,Rock,Male
http://www.billboard.com/charts/hot-100/1964-05-09,1964-05-09,64,P.S. I Love You,The Beatles,P.S. I Love YouThe Beatles,1,NA,64,1,Rock,Male
http://www.billboard.com/charts/hot-100/1967-07-29,1967-07-29,64,Baby You're A Rich Man,The Beatles,Baby You're A Rich ManThe Beatles,1,NA,64,1,Rock,Male
http://www.billboard.com/charts/hot-100/1997-12-27,1997-12-27,65,Roxanne `97 - Puff Daddy Remix,Sting & The Police,Roxanne `97 - Puff Daddy RemixSting & The Police,1,NA,65,1,Rock,Male
http://www.billboard.com/charts/hot-100/2007-08-25,2007-08-25,65,S.O.S.,Jonas Brothers,S.O.S.Jonas Brothers,1,NA,65,1,Pop,Male
http://www.billboard.com/charts/hot-100/1964-11-14,1964-11-14,66,Come See About Me,The Supremes,Come See About MeThe Supremes,1,NA,66,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/2001-06-09,2001-06-09,66,Bootylicious,Destiny's Child,BootyliciousDestiny's Child,1,NA,66,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1971-12-25,1971-12-25,67,Black Dog,Led Zeppelin,Black DogLed Zeppelin,1,NA,67,1,Rock,Male
http://www.billboard.com/charts/hot-100/1995-04-22,1995-04-22,67,Baby It's You,The Beatles,Baby It's YouThe Beatles,1,NA,67,1,Rock,Male
http://www.billboard.com/charts/hot-100/1964-02-01,1964-02-01,68,Please Please Me,The Beatles,Please Please MeThe Beatles,1,NA,68,1,Rock,Male
http://www.billboard.com/charts/hot-100/1965-05-01,1965-05-01,68,Back In My Arms Again,The Supremes,Back In My Arms AgainThe Supremes,1,NA,68,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1970-04-11,1970-04-11,68,Cecilia,Simon & Garfunkel,CeciliaSimon & Garfunkel,1,NA,68,1,Rock,Male
http://www.billboard.com/charts/hot-100/1979-08-11,1979-08-11,68,Sail On,Commodores,Sail OnCommodores,1,NA,68,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1979-09-29,1979-09-29,68,Still,Commodores,StillCommodores,1,NA,68,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1964-01-25,1964-01-25,69,She Loves You,The Beatles,She Loves YouThe Beatles,1,NA,69,1,Rock,Male
http://www.billboard.com/charts/hot-100/1985-05-25,1985-05-25,69,Animal Instinct,Commodores,Animal InstinctCommodores,1,NA,69,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1982-03-27,1982-03-27,70,The Beatles' Movie Medley,The Beatles,The Beatles' Movie MedleyThe Beatles,1,NA,70,1,Rock,Male
http://www.billboard.com/charts/hot-100/1960-12-10,1960-12-10,71,Shop Around,"The Miracles (featuring Bill ""Smokey"" Robinson)","Shop AroundThe Miracles (featuring Bill ""Smokey"" Robinson)",1,NA,71,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1964-03-28,1964-03-28,71,All My Loving,The Beatles,All My LovingThe Beatles,1,NA,71,1,Rock,Male
http://www.billboard.com/charts/hot-100/1967-07-22,1967-07-22,71,All You Need Is Love,The Beatles,All You Need Is LoveThe Beatles,1,NA,71,1,Rock,Male
http://www.billboard.com/charts/hot-100/1969-06-14,1969-06-14,71,The Ballad Of John And Yoko,The Beatles,The Ballad Of John And YokoThe Beatles,1,NA,71,1,Rock,Male
http://www.billboard.com/charts/hot-100/1981-12-26,1981-12-26,71,Abacab,Genesis,AbacabGenesis,1,NA,71,1,Rock,Male
http://www.billboard.com/charts/hot-100/2001-03-03,2001-03-03,71,"So Fresh, So Clean",OutKast,"So Fresh, So CleanOutKast",1,NA,71,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2006-05-27,2006-05-27,71,Buttons,The Pussycat Dolls Featuring Snoop Dogg,ButtonsThe Pussycat Dolls Featuring Snoop Dogg,1,NA,71,1,Pop,Female
http://www.billboard.com/charts/hot-100/2009-03-28,2009-03-28,71,Boom Boom Pow,The Black Eyed Peas,Boom Boom PowThe Black Eyed Peas,1,NA,71,1,Pop,Coed
http://www.billboard.com/charts/hot-100/1964-03-07,1964-03-07,72,(You Can't Let The Boy Overpower) The Man In You,The Miracles,(You Can't Let The Boy Overpower) The Man In YouThe Miracles,1,NA,72,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1966-03-19,1966-03-19,72,Shapes Of Things,The Yardbirds,Shapes Of ThingsThe Yardbirds,1,NA,72,1,Rock,Male
http://www.billboard.com/charts/hot-100/1966-06-11,1966-06-11,72,Rain,The Beatles,RainThe Beatles,1,NA,72,1,Rock,Male
