week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,collab,genre,gender,parent_group
2005-07-23,48,Sgt. Pepper's Lonely Hearts Club Band,Paul McCartney With U2,Sgt. Pepper's Lonely Hearts Club BandPaul McCartney With U2,1,NA,48,1,Yes,Rock,Male,The Eagles
1970-04-25,49,Reach Out And Touch (Somebody's Hand),Diana Ross,Reach Out And Touch (Somebody's Hand)Diana Ross,1,NA,49,1,No,R&B/Hip Hop,Female,The Supremes
1983-12-24,49,So Bad,Paul McCartney,So BadPaul McCartney,1,NA,49,1,No,Rock,Male,The Eagles
1993-05-15,49,Somebody To Love,George Michael & Queen,Somebody To LoveGeorge Michael & Queen,1,NA,49,1,Yes,Pop,Male,Wham!
1990-04-28,51,Do You Remember?,Phil Collins,Do You Remember?Phil Collins,1,NA,51,1,No,Rock,Male,The Eagles
1993-11-27,51,All For Love,Bryan Adams/Rod Stewart/Sting,All For LoveBryan Adams/Rod Stewart/Sting,1,NA,51,1,Yes,Rock,Male,The Eagles
2010-11-20,51,Sleazy Remix 2.0 Get Sleazier,"Ke$ha Featuring Lil Wayne, Wiz Khalifa, T.I. & Andre 3000","Sleazy Remix 2.0 Get SleazierKe$ha Featuring Lil Wayne, Wiz Khalifa, T.I. & Andre 3000",1,NA,51,1,Yes,R&B/Hip Hop,Male,OutKast
2003-04-05,52,Sing For The Moment,Eminem,Sing For The MomentEminem,1,NA,52,1,No,R&B/Hip Hop,Male,D12
1988-05-07,53,Dirty Diana,Michael Jackson,Dirty DianaMichael Jackson,1,NA,53,1,No,Pop,Male,Jackson 5
1992-01-25,53,Remember The Time,Michael Jackson,Remember The TimeMichael Jackson,1,NA,53,1,No,Pop,Male,Jackson 5
1984-10-06,54,Penny Lover,Lionel Richie,Penny LoverLionel Richie,1,NA,54,1,No,R&B/Hip Hop,Male,Commodores
1988-07-23,54,Another Part Of Me,Michael Jackson,Another Part Of MeMichael Jackson,1,NA,54,1,No,Pop,Male,Jackson 5
2002-07-13,54,Dilemma,Nelly Featuring Kelly Rowland,DilemmaNelly Featuring Kelly Rowland,1,NA,54,1,Yes,R&B/Hip Hop,Female,Destiny's Child
2002-08-03,54,Cleanin' Out My Closet,Eminem,Cleanin' Out My ClosetEminem,1,NA,54,1,No,R&B/Hip Hop,Male,D12
2008-04-12,54,Party People,Nelly Featuring Fergie,Party PeopleNelly Featuring Fergie,1,NA,54,1,Yes,Pop,Female,The Black Eyed Peas
2017-03-04,54,Bom Bidi Bom,Nick Jonas & Nicki Minaj,Bom Bidi BomNick Jonas & Nicki Minaj,1,NA,54,1,Yes,Pop,Male,Spice Girls
1971-03-06,55,Another Day/Oh Woman Oh Why,Paul McCartney,Another Day/Oh Woman Oh WhyPaul McCartney,1,NA,55,1,No,Rock,Male,The Eagles
1982-07-10,55,Take It Away,Paul McCartney,Take It AwayPaul McCartney,1,NA,55,1,No,Rock,Male,The Eagles
2003-02-01,55,Superman,Eminem,SupermanEminem,1,NA,55,1,No,R&B/Hip Hop,Male,D12
2002-10-26,56,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce Knowles,'03 Bonnie & ClydeJay-Z Featuring Beyonce Knowles,1,NA,56,1,Yes,R&B/Hip Hop,Female,Destiny's Child
2010-11-20,56,Roman's Revenge,Nicki Minaj Featuring Eminem,Roman's RevengeNicki Minaj Featuring Eminem,1,NA,56,1,Yes,R&B/Hip Hop,Male,D12
1980-04-19,57,She's Out Of My Life,Michael Jackson,She's Out Of My LifeMichael Jackson,1,NA,57,1,No,Pop,Male,Jackson 5
1983-11-26,57,Running With The Night,Lionel Richie,Running With The NightLionel Richie,1,NA,57,1,No,R&B/Hip Hop,Male,Commodores
1986-04-26,57,A Different Corner,George Michael,A Different CornerGeorge Michael,1,NA,57,1,No,Pop,Male,Wham!
2003-08-16,57,Baby Boy,Beyonce Featuring Sean Paul,Baby BoyBeyonce Featuring Sean Paul,1,NA,57,1,Yes,R&B/Hip Hop,Female,Destiny's Child
2011-06-11,57,1+1,Beyonce,1+1Beyonce,1,NA,57,1,No,R&B/Hip Hop,Female,Destiny's Child
1976-10-02,58,A Dose Of Rock 'N' Roll,Ringo Starr,A Dose Of Rock 'N' RollRingo Starr,1,NA,58,1,No,Rock,Male,The Eagles
1986-01-18,58,Russians,Sting,RussiansSting,1,NA,58,1,No,Rock,Male,The Eagles
2003-05-24,58,Crazy In Love,Beyonce Featuring Jay Z,Crazy In LoveBeyonce Featuring Jay Z,1,NA,58,1,Yes,R&B/Hip Hop,Female,Destiny's Child
2005-09-03,13,Cool,Gwen Stefani,CoolGwen Stefani,1,19,13,8,No,Pop,Female,No Doubt
2010-02-06,14,Carry Out,Timbaland Featuring Justin Timberlake,Carry OutTimbaland Featuring Justin Timberlake,1,32,14,8,Yes,Pop,Male,N Sync
1975-01-11,15,Dark Horse,George Harrison,Dark HorseGeorge Harrison,1,16,15,8,No,Rock,Male,The Eagles
2003-03-22,16,Superman,Eminem,SupermanEminem,1,15,15,8,No,R&B/Hip Hop,Male,D12
1971-02-13,16,Remember Me,Diana Ross,Remember MeDiana Ross,1,16,16,8,No,R&B/Hip Hop,Female,The Supremes
1986-03-08,16,Russians,Sting,RussiansSting,1,16,16,8,No,Rock,Male,The Eagles
2003-05-24,17,Sing For The Moment,Eminem,Sing For The MomentEminem,1,16,14,8,No,R&B/Hip Hop,Male,D12
1977-12-03,17,Slip Slidin' Away,Paul Simon,Slip Slidin' AwayPaul Simon,1,22,17,8,No,Rock,Male,Simon & Garfunkel
2005-02-12,17,Rich Girl,Gwen Stefani Featuring Eve,Rich GirlGwen Stefani Featuring Eve,1,25,17,8,Yes,Pop,Female,No Doubt
2013-11-02,18,Berzerk,Eminem,BerzerkEminem,1,16,3,8,No,R&B/Hip Hop,Male,D12
2015-01-31,18,11-Jul,Beyonce,7/11Beyonce,1,20,13,8,No,R&B/Hip Hop,Female,Destiny's Child
2006-02-11,18,Shake That,Eminem Featuring Nate Dogg,Shake ThatEminem Featuring Nate Dogg,1,23,18,8,Yes,R&B/Hip Hop,Male,D12
2002-01-05,19,Butterflies,Michael Jackson,ButterfliesMichael Jackson,1,21,19,8,No,Pop,Male,Jackson 5
1984-12-15,19,Do What You Do,Jermaine Jackson,Do What You DoJermaine Jackson,1,22,19,8,No,Pop,Male,Jackson 5
1988-03-05,19,Be Still My Beating Heart,Sting,Be Still My Beating HeartSting,1,22,19,8,No,Rock,Male,The Eagles
1986-01-11,19,Spies Like Us,Paul McCartney,Spies Like UsPaul McCartney,1,24,19,8,No,Rock,Male,The Eagles
2011-08-06,19,Best Thing I Never Had,Beyonce,Best Thing I Never HadBeyonce,1,25,19,8,No,R&B/Hip Hop,Female,Destiny's Child
1987-01-24,19,Ballerina Girl,Lionel Richie,Ballerina GirlLionel Richie,1,27,19,8,No,R&B/Hip Hop,Male,Commodores
2007-06-16,89,Get Me Bodied,Beyonce,Get Me BodiedBeyonce,1,97,89,4,No,R&B/Hip Hop,Female,Destiny's Child
1988-11-05,91,Jealous Guy,John Lennon & The Plastic Ono Band,Jealous GuyJohn Lennon & The Plastic Ono Band,1,81,80,4,Yes,Rock,Male,The Eagles
1981-05-02,92,One More Chance,Diana Ross,One More ChanceDiana Ross,1,79,79,4,No,R&B/Hip Hop,Female,The Supremes
1976-10-09,92,Let's Be Young Tonight,Jermaine Jackson,Let's Be Young TonightJermaine Jackson,1,92,92,4,No,Pop,Male,Jackson 5
2010-07-31,93,No Love,Eminem Featuring Lil Wayne,No LoveEminem Featuring Lil Wayne,1,78,23,4,Yes,R&B/Hip Hop,Male,D12
2004-05-22,93,Just For You,Lionel Richie,Just For YouLionel Richie,1,93,93,4,No,R&B/Hip Hop,Male,Commodores
1990-02-03,96,Figure Of Eight,Paul McCartney,Figure Of EightPaul McCartney,1,95,92,4,No,Rock,Male,The Eagles
1997-12-27,97,I'm So Happy I Can't Stop Crying,Toby Keith With Sting,I'm So Happy I Can't Stop CryingToby Keith With Sting,1,95,84,4,Yes,Rock,Male,The Eagles
2017-01-21,99,Just Hold On,Steve Aoki & Louis Tomlinson,Just Hold OnSteve Aoki & Louis Tomlinson,1,93,52,4,Yes,Pop,Male,One Direction
1983-06-04,99,I Cannot Believe It's True,Phil Collins,I Cannot Believe It's TruePhil Collins,1,79,79,4,No,Rock,Male,The Eagles
1988-05-07,99,Englishman In New York,Sting,Englishman In New YorkSting,1,84,84,4,No,Rock,Male,The Eagles
2003-12-27,100,One More Chance,Michael Jackson,One More ChanceMichael Jackson,1,98,83,4,No,Pop,Male,Jackson 5
2006-09-02,1,London Bridge,Fergie,London BridgeFergie,1,1,1,5,No,Pop,Female,The Black Eyed Peas
2010-08-07,1,Love The Way You Lie,Eminem Featuring Rihanna,Love The Way You LieEminem Featuring Rihanna,1,1,1,5,Yes,R&B/Hip Hop,Male,D12
1970-12-26,1,My Sweet Lord/Isn't It A Pity,George Harrison,My Sweet Lord/Isn't It A PityGeorge Harrison,1,2,1,5,No,Rock,Male,The Eagles
1993-02-27,43,Steam,Peter Gabriel,SteamPeter Gabriel,1,33,32,11,No,Rock,Male,The Eagles
2000-12-16,44,911,Wyclef Jean Featuring Mary J. Blige,911Wyclef Jean Featuring Mary J. Blige,1,38,38,11,Yes,R&B/Hip Hop,Male,The Fugees
1988-10-01,45,Another Part Of Me,Michael Jackson,Another Part Of MeMichael Jackson,1,30,11,11,No,Pop,Male,Jackson 5
2007-06-09,48,Beautiful Liar,Beyonce & Shakira,Beautiful LiarBeyonce & Shakira,1,36,3,11,Yes,R&B/Hip Hop,Female,Destiny's Child
1995-08-26,48,Scream/Childhood,Michael Jackson & Janet Jackson,Scream/ChildhoodMichael Jackson & Janet Jackson,1,44,5,11,Yes,Pop,Male,Jackson 5
2003-10-11,49,Senorita,Justin Timberlake,SenoritaJustin Timberlake,1,39,27,11,No,Pop,Male,N Sync
1984-03-03,51,So Bad,Paul McCartney,So BadPaul McCartney,1,37,23,11,No,Rock,Male,The Eagles
2011-08-13,51,Right There,Nicole Scherzinger Featuring 50 Cent,Right ThereNicole Scherzinger Featuring 50 Cent,1,39,39,11,Yes,Pop,Female,The Pussycat Dolls
1976-03-06,51,Break Away,Art Garfunkel,Break AwayArt Garfunkel,1,52,39,11,No,Rock,Male,Simon & Garfunkel
1972-11-25,53,That's How Love Goes,Jermaine Jackson,That's How Love GoesJermaine Jackson,1,46,46,11,No,Pop,Male,Jackson 5
1973-09-15,53,Sweet Harmony,Smokey Robinson,Sweet HarmonySmokey Robinson,1,51,51,11,No,R&B/Hip Hop,Male,The Miracles
1994-01-08,54,Both Sides Of The Story,Phil Collins,Both Sides Of The StoryPhil Collins,1,50,25,11,No,Rock,Male,The Eagles
2015-05-30,55,All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney","All DayKanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",1,59,15,11,Yes,Rock,Male,The Eagles
1986-03-29,57,Russians,Sting,RussiansSting,1,38,16,11,No,Rock,Male,The Eagles
2010-12-04,57,Check It Out,will.i.am & Nicki Minaj,Check It Outwill.i.am & Nicki Minaj,1,43,24,11,Yes,Pop,Male,The Black Eyed Peas
1992-09-12,39,Jam,Michael Jackson,JamMichael Jackson,1,29,26,10,No,Pop,Male,Jackson 5
1984-01-21,39,In The Mood,Robert Plant,In The MoodRobert Plant,1,39,39,10,No,Rock,Male,The Eagles
2014-12-27,41,L.A.LOVE (la la),Fergie,L.A.LOVE (la la)Fergie,1,35,27,10,No,Pop,Female,The Black Eyed Peas
2009-08-22,42,Ego,Beyonce,EgoBeyonce,1,39,39,10,No,R&B/Hip Hop,Female,Destiny's Child
2010-07-17,44,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,Gettin' Over YouDavid Guetta & Chris Willis Featuring Fergie & LMFAO,1,50,44,10,Yes,Pop,Female,The Black Eyed Peas
2005-01-22,46,Encore,"Eminem, Dr. Dre & 50 Cent","EncoreEminem, Dr. Dre & 50 Cent",1,39,25,10,Yes,R&B/Hip Hop,Male,D12
1975-07-19,34,Just A Little Bit Of You,Michael Jackson,Just A Little Bit Of YouMichael Jackson,1,38,34,7,No,Pop,Male,Jackson 5
1999-07-31,35,Everything Is Everything,Lauryn Hill,Everything Is EverythingLauryn Hill,1,37,35,7,No,R&B/Hip Hop,Female,The Fugees
1988-11-19,35,Not Just Another Girl,Ivan Neville,Not Just Another GirlIvan Neville,1,40,35,7,No,R&B/Hip Hop,Male,Rufus
1992-03-28,35,"Mama, I'm Coming Home",Ozzy Osbourne,"Mama, I'm Coming HomeOzzy Osbourne",1,40,35,7,No,Rock,Male,The Eagles
1975-10-04,36,I Only Have Eyes For You,Art Garfunkel,I Only Have Eyes For YouArt Garfunkel,1,38,36,7,No,Rock,Male,Simon & Garfunkel
2014-12-06,36,L.A.LOVE (la la),Fergie,L.A.LOVE (la la)Fergie,1,41,36,7,No,Pop,Female,The Black Eyed Peas
1978-11-18,36,I'm Every Woman,Chaka Khan,I'm Every WomanChaka Khan,1,53,36,7,No,R&B/Hip Hop,Female,Rufus
1985-06-29,37,Little By Little,Robert Plant,Little By LittleRobert Plant,1,38,37,7,No,Rock,Male,The Eagles
2009-03-21,37,Halo,Beyonce,HaloBeyonce,1,41,37,7,No,R&B/Hip Hop,Female,Destiny's Child
1984-07-07,38,Farewell My Summer Love,Michael Jackson,Farewell My Summer LoveMichael Jackson,1,38,38,7,No,Pop,Male,Jackson 5
1983-03-26,39,I Don't Care Anymore,Phil Collins,I Don't Care AnymorePhil Collins,1,43,39,7,No,Rock,Male,The Eagles
1983-12-31,40,In The Mood,Robert Plant,In The MoodRobert Plant,1,40,40,7,No,Rock,Male,The Eagles
1987-05-09,40,Just To See Her,Smokey Robinson,Just To See HerSmokey Robinson,1,43,40,7,No,R&B/Hip Hop,Male,The Miracles
2016-05-14,10,Formation,Beyonce,FormationBeyonce,1,NA,10,1,No,R&B/Hip Hop,Female,Destiny's Child
2014-01-04,12,Drunk In Love,Beyonce Featuring Jay Z,Drunk In LoveBeyonce Featuring Jay Z,1,NA,12,1,Yes,R&B/Hip Hop,Female,Destiny's Child
2018-09-15,12,Fall,Eminem,FallEminem,1,NA,12,1,No,R&B/Hip Hop,Male,D12
2016-05-14,13,Hold Up,Beyonce,Hold UpBeyonce,1,NA,13,1,No,R&B/Hip Hop,Female,Destiny's Child
2010-04-17,14,OMG,Usher Featuring will.i.am,OMGUsher Featuring will.i.am,1,NA,14,1,Yes,Pop,Male,The Black Eyed Peas
2018-09-15,16,Kamikaze,Eminem,KamikazeEminem,1,NA,16,1,No,R&B/Hip Hop,Male,D12
2004-10-09,17,Just Lose It,Eminem,Just Lose ItEminem,1,NA,17,1,No,R&B/Hip Hop,Male,D12
2010-01-16,18,Drop The World,Lil Wayne Featuring Eminem,Drop The WorldLil Wayne Featuring Eminem,1,NA,18,1,Yes,R&B/Hip Hop,Male,D12
1971-10-23,20,Imagine,John Lennon Plastic Ono Band,ImagineJohn Lennon Plastic Ono Band,1,NA,20,1,Yes,Rock,Male,The Eagles
2011-09-17,20,Love On Top,Beyonce,Love On TopBeyonce,1,NA,20,1,No,R&B/Hip Hop,Female,Destiny's Child
2014-05-17,20,Love Never Felt So Good,Michael Jackson & Justin Timberlake,Love Never Felt So GoodMichael Jackson & Justin Timberlake,1,NA,20,1,Yes,Pop,Male,N Sync
1998-02-07,22,Gone Till November,Wyclef Jean,Gone Till NovemberWyclef Jean,1,NA,22,1,No,R&B/Hip Hop,Male,The Fugees
2014-09-13,22,Guts Over Fear,Eminem Featuring Sia,Guts Over FearEminem Featuring Sia,1,NA,22,1,Yes,R&B/Hip Hop,Male,D12
2017-02-25,22,No Favors,Big Sean Featuring Eminem,No FavorsBig Sean Featuring Eminem,1,NA,22,1,Yes,R&B/Hip Hop,Male,D12
1998-06-27,23,Ghetto Supastar (That Is What You Are),Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,Ghetto Supastar (That Is What You Are)Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,1,NA,23,1,Yes,R&B/Hip Hop,Male,The Fugees
2010-07-10,23,No Love,Eminem Featuring Lil Wayne,No LoveEminem Featuring Lil Wayne,1,NA,23,1,Yes,R&B/Hip Hop,Male,D12
2018-09-15,23,Greatest,Eminem,GreatestEminem,1,NA,23,1,No,R&B/Hip Hop,Male,D12
2013-03-02,24,Mirrors,Justin Timberlake,MirrorsJustin Timberlake,1,NA,24,1,No,Pop,Male,N Sync
2018-09-15,24,Not Alike,Eminem Featuring Royce Da 5'9,Not AlikeEminem Featuring Royce Da 5'9,1,NA,24,1,Yes,R&B/Hip Hop,Male,D12
2009-05-23,25,Old Time's Sake,Eminem Featuring Dr. Dre,Old Time's SakeEminem Featuring Dr. Dre,1,NA,25,1,Yes,R&B/Hip Hop,Male,D12
2014-10-25,26,EW!,Jimmy Fallon Featuring will.i.am,EW!Jimmy Fallon Featuring will.i.am,1,NA,26,1,Yes,Pop,Male,The Black Eyed Peas
2012-12-15,27,My Life,50 Cent Featuring Eminem & Adam Levine,My Life50 Cent Featuring Eminem & Adam Levine,1,NA,27,1,Yes,R&B/Hip Hop,Male,D12
1982-04-10,29,Ebony And Ivory,Paul McCartney And Stevie Wonder,Ebony And IvoryPaul McCartney And Stevie Wonder,1,NA,29,1,Yes,Rock,Male,The Eagles
2010-01-02,29,Hell Breaks Loose,Eminem Featuring Dr. Dre,Hell Breaks LooseEminem Featuring Dr. Dre,1,NA,29,1,Yes,R&B/Hip Hop,Male,D12
2008-07-05,30,Gotta Find You,Joe Jonas,Gotta Find YouJoe Jonas,1,NA,30,1,No,Pop,Male,Spice Girls
1996-05-11,34,Fastlove,George Michael,FastloveGeorge Michael,1,NA,34,1,No,Pop,Male,Wham!
2016-07-23,34,M.I.L.F. $,Fergie,M.I.L.F. $Fergie,1,NA,34,1,No,Pop,Female,The Black Eyed Peas
2016-05-14,35,Freedom,Beyonce Featuring Kendrick Lamar,FreedomBeyonce Featuring Kendrick Lamar,1,NA,35,1,Yes,R&B/Hip Hop,Female,Destiny's Child
1984-01-21,36,Nobody Told Me,John Lennon,Nobody Told MeJohn Lennon,1,NA,36,1,No,Rock,Male,The Eagles
1999-11-27,36,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Hot BoyzMissy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",1,NA,36,1,Yes,R&B/Hip Hop,Male,A Tribe Called Quest
1987-08-08,37,I Just Can't Stop Loving You,Michael Jackson With Siedah Garrett,I Just Can't Stop Loving YouMichael Jackson With Siedah Garrett,1,NA,37,1,Yes,Pop,Male,Jackson 5
2008-07-05,38,In The Ayer,Flo Rida Featuring will.i.am,In The AyerFlo Rida Featuring will.i.am,1,NA,38,1,Yes,Pop,Male,The Black Eyed Peas
2012-04-21,38,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz","MercyKanye West, Big Sean, Pusha T, 2 Chainz",1,NA,38,1,Yes,R&B/Hip Hop,Male,Clipse
2018-09-15,39,Normal,Eminem,NormalEminem,1,NA,39,1,No,R&B/Hip Hop,Male,D12
1988-04-16,40,One More Try,George Michael,One More TryGeorge Michael,1,NA,40,1,No,Pop,Male,Wham!
1988-07-09,42,Monkey,George Michael,MonkeyGeorge Michael,1,NA,42,1,No,Pop,Male,Wham!
2002-10-05,43,Lose Yourself,Eminem,Lose YourselfEminem,1,NA,43,1,No,R&B/Hip Hop,Male,D12
2015-01-03,43,Feeling Myself,Nicki Minaj Featuring Beyonce,Feeling MyselfNicki Minaj Featuring Beyonce,1,NA,43,1,Yes,R&B/Hip Hop,Female,Destiny's Child
2018-03-03,43,Love Lies,Khalid & Normani,Love LiesKhalid & Normani,1,NA,43,1,Yes,Pop,Female,Fifth Harmony
1985-06-08,44,If You Love Somebody Set Them Free,Sting,If You Love Somebody Set Them FreeSting,1,NA,44,1,No,Rock,Male,The Eagles
2017-09-30,44,Dusk Till Dawn,Zayn Featuring Sia,Dusk Till DawnZayn Featuring Sia,1,NA,44,1,Yes,Pop,Male,One Direction
1980-08-09,46,Late In The Evening,Paul Simon,Late In The EveningPaul Simon,1,NA,46,1,No,Rock,Male,Simon & Garfunkel
1992-04-25,46,In The Closet,Michael Jackson,In The ClosetMichael Jackson,1,NA,46,1,No,Pop,Male,Jackson 5
1988-10-08,47,Kissing A Fool,George Michael,Kissing A FoolGeorge Michael,1,NA,47,1,No,Pop,Male,Wham!
2016-05-14,47,Love Drought,Beyonce,Love DroughtBeyonce,1,NA,47,1,No,R&B/Hip Hop,Female,Destiny's Child
1983-07-23,48,Human Nature,Michael Jackson,Human NatureMichael Jackson,1,NA,48,1,No,Pop,Male,Jackson 5
1984-10-13,48,No More Lonely Nights,Paul McCartney,No More Lonely NightsPaul McCartney,1,NA,48,1,No,Rock,Male,The Eagles
1988-02-06,48,Man In The Mirror,Michael Jackson,Man In The MirrorMichael Jackson,1,NA,48,1,No,Pop,Male,Jackson 5
2010-02-06,48,Hallelujah,Justin Timberlake & Matt Morris Featuring Charlie Sexton,HallelujahJustin Timberlake & Matt Morris Featuring Charlie Sexton,1,NA,48,1,Yes,Pop,Male,N Sync
1971-05-01,49,It Don't Come Easy,Ringo Starr,It Don't Come EasyRingo Starr,1,NA,49,1,No,Rock,Male,The Eagles
1988-01-16,49,Father Figure,George Michael,Father FigureGeorge Michael,1,NA,49,1,No,Pop,Male,Wham!
1994-01-29,49,Everyday,Phil Collins,EverydayPhil Collins,1,NA,49,1,No,Rock,Male,The Eagles
1985-02-09,50,One More Night,Phil Collins,One More NightPhil Collins,1,NA,50,1,No,Rock,Male,The Eagles
1985-08-24,51,Fortress Around Your Heart,Sting,Fortress Around Your HeartSting,1,NA,51,1,No,Rock,Male,The Eagles
1987-06-06,51,"I Want Your Sex (From ""Beverly Hills Cop II"")",George Michael,"I Want Your Sex (From ""Beverly Hills Cop II"")George Michael",1,NA,51,1,No,Pop,Male,Wham!
2017-07-29,51,Family Feud,JAY-Z Featuring Beyonce,Family FeudJAY-Z Featuring Beyonce,1,NA,51,1,Yes,R&B/Hip Hop,Female,Destiny's Child
1988-09-03,52,Groovy Kind Of Love,Phil Collins,Groovy Kind Of LovePhil Collins,1,NA,52,1,No,Rock,Male,The Eagles
2016-12-31,52,Just Hold On,Steve Aoki & Louis Tomlinson,Just Hold OnSteve Aoki & Louis Tomlinson,1,NA,52,1,Yes,Pop,Male,One Direction
1980-02-16,53,Off The Wall,Michael Jackson,Off The WallMichael Jackson,1,NA,53,1,No,Pop,Male,Jackson 5
1990-10-27,53,Freedom,George Michael,FreedomGeorge Michael,1,NA,53,1,No,Pop,Male,Wham!
1981-07-11,54,Endless Love,Diana Ross & Lionel Richie,Endless LoveDiana Ross & Lionel Richie,1,NA,54,1,Yes,R&B/Hip Hop,Male,The Supremes
1987-10-24,54,Faith,George Michael,FaithGeorge Michael,1,NA,54,1,No,Pop,Male,Wham!
2015-02-07,54,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,FourFiveSecondsRihanna & Kanye West & Paul McCartney,1,NA,54,1,Yes,Rock,Male,The Eagles
2016-03-05,54,Make Me Like You,Gwen Stefani,Make Me Like YouGwen Stefani,1,NA,54,1,No,Pop,Female,No Doubt
1983-04-09,55,My Love,Lionel Richie,My LoveLionel Richie,1,NA,55,1,No,R&B/Hip Hop,Male,Commodores
1984-07-21,55,Dynamite,Jermaine Jackson,DynamiteJermaine Jackson,1,NA,55,1,No,Pop,Male,Jackson 5
2011-04-30,55,Motivation,Kelly Rowland Featuring Lil Wayne,MotivationKelly Rowland Featuring Lil Wayne,1,NA,55,1,Yes,R&B/Hip Hop,Female,Destiny's Child
2016-04-02,55,Like I Would,Zayn,Like I WouldZayn,1,NA,55,1,No,Pop,Male,One Direction
1986-10-04,56,Love Will Conquer All,Lionel Richie,Love Will Conquer AllLionel Richie,1,NA,56,1,No,R&B/Hip Hop,Male,Commodores
1976-08-07,58,One Love In My Lifetime,Diana Ross,One Love In My LifetimeDiana Ross,1,NA,58,1,No,R&B/Hip Hop,Female,The Supremes
2013-05-04,58,Fall Down,will.i.am Featuring Miley Cyrus,Fall Downwill.i.am Featuring Miley Cyrus,1,NA,58,1,Yes,Pop,Male,The Black Eyed Peas
2018-08-25,58,Majesty,Nicki Minaj Featuring Eminem & Labrinth,MajestyNicki Minaj Featuring Eminem & Labrinth,1,NA,58,1,Yes,R&B/Hip Hop,Male,D12
1972-05-27,59,I Wanna Be Where You Are,Michael Jackson,I Wanna Be Where You AreMichael Jackson,1,NA,59,1,No,Pop,Male,Jackson 5
1973-05-19,59,Give Me Love - (Give Me Peace On Earth),George Harrison,Give Me Love - (Give Me Peace On Earth)George Harrison,1,NA,59,1,No,Rock,Male,The Eagles
1974-11-09,59,Junior's Farm/Sally G,Paul McCartney And Wings,Junior's Farm/Sally GPaul McCartney And Wings,1,NA,59,1,Yes,Rock,Male,The Eagles
1976-03-20,59,I Thought It Took A Little Time (But Today I Fell In Love),Diana Ross,I Thought It Took A Little Time (But Today I Fell In Love)Diana Ross,1,NA,59,1,No,R&B/Hip Hop,Female,The Supremes
1987-02-21,59,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,I Knew You Were Waiting (For Me)Aretha Franklin & George Michael,1,NA,59,1,Yes,Pop,Male,Wham!
2016-03-19,59,It's You,Zayn,It's YouZayn,1,NA,59,1,No,Pop,Male,One Direction
1973-08-04,60,Loves Me Like A Rock,Paul Simon (with The Dixie Hummingbirds),Loves Me Like A RockPaul Simon (with The Dixie Hummingbirds),1,NA,60,1,Yes,Rock,Male,Simon & Garfunkel
2004-11-20,60,Encore,"Eminem, Dr. Dre & 50 Cent","EncoreEminem, Dr. Dre & 50 Cent",1,NA,60,1,Yes,R&B/Hip Hop,Male,D12
1982-10-02,61,Muscles,Diana Ross,MusclesDiana Ross,1,NA,61,1,No,R&B/Hip Hop,Female,The Supremes
1983-01-29,61,I've Got A Rock N' Roll Heart,Eric Clapton,I've Got A Rock N' Roll HeartEric Clapton,1,NA,61,1,No,Rock,Male,Yardbirds
1985-11-09,61,Love Is The Seventh Wave,Sting,Love Is The Seventh WaveSting,1,NA,61,1,No,Rock,Male,The Eagles
2012-01-07,61,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,I DoYoung Jeezy Featuring Jay-Z & Andre 3000,1,NA,61,1,Yes,R&B/Hip Hop,Male,OutKast
2017-12-30,61,Never Be The Same,Camila Cabello,Never Be The SameCamila Cabello,1,NA,61,1,No,Pop,Female,Fifth Harmony
1996-08-24,62,"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan","Missing You (From ""Set It Off"")Brandy, Tamia, Gladys Knight & Chaka Khan",1,NA,62,1,Yes,R&B/Hip Hop,Female,Rufus
2009-05-30,93,Old Time's Sake,Eminem Featuring Dr. Dre,Old Time's SakeEminem Featuring Dr. Dre,1,25,25,2,Yes,R&B/Hip Hop,Male,D12
2016-04-09,93,Like I Would,Zayn,Like I WouldZayn,1,55,55,2,No,Pop,Male,One Direction
2004-05-08,93,Just For You,Lionel Richie,Just For YouLionel Richie,1,99,93,2,No,R&B/Hip Hop,Male,Commodores
1996-11-09,94,I'm So Happy I Can't Stop Crying,Sting,I'm So Happy I Can't Stop CryingSting,1,94,94,2,No,Rock,Male,The Eagles
2002-07-20,94,In Da Wind,Trick Daddy Featuring Cee-Lo & Big Boi,In Da WindTrick Daddy Featuring Cee-Lo & Big Boi,1,95,94,2,Yes,R&B/Hip Hop,Male,OutKast
